tweet_id,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_text
'503642988522647552',878953429,False,finalized,3,2/10/2016 12:32:35,sympathy_and_emotional_support,0.6857,,RT @JSimrock: Thinking of all those dealing with the #aftermath of the #earthquake in #California.
'503642996584513536',878953433,False,finalized,3,2/10/2016 12:43:26,not_related_or_irrelevant,1.0,,Did God Send Earthquake Because California Ship Workers DenyÂ Israel http://t.co/4md1LfhE7z
'503643003508883458',878953440,False,finalized,3,2/10/2016 14:05:00,not_related_or_irrelevant,1.0,,Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/buyrmiykwI
'503643031367467008',878953452,False,finalized,3,2/10/2016 13:08:35,sympathy_and_emotional_support,0.625,,Hoping for best: Powerful earthquake shakes Northern California http://t.co/gvBVrSbLgN http://t.co/aCgUeEt8ZE
'503643042926977025',878953460,False,finalized,3,2/10/2016 15:15:30,sympathy_and_emotional_support,0.3548,,"I really like graphs, and this one is pretty good - The Napa earthquake woke this many Jawbone Up wearers http://t.co/cOq1hljgjM"
'503643045867188224',878953464,False,finalized,3,2/10/2016 12:44:27,not_related_or_irrelevant,0.6462,,"RT @EditInfluence: Top story: M6.0  - 6km NW of American Canyon, California 2014-08-24 10:20:44 UTC http://t.co/xqp2iRgIKw, see more http:/â€¦"
'503643074514272256',878953475,False,finalized,3,2/10/2016 12:37:19,not_related_or_irrelevant,0.6757,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643081066184704',878953478,False,finalized,3,2/10/2016 13:02:35,sympathy_and_emotional_support,1.0,,Prayers to all affected by #napaearthquake  this morning http://t.co/2Vmz353lCf
'503643113793933312',878953493,False,finalized,3,2/10/2016 12:56:58,not_related_or_irrelevant,0.7059,,RT @alawine: I see #napaquake trending on twitter. With your help I'd rather see these: #naparocks #pressonapa #napastrong #drinknapa #visiâ€¦
'503643124787609600',878953496,False,finalized,3,2/10/2016 14:05:00,donation_needs_or_offers_or_volunteering_services,0.6486,,"Full statement by Napa Valley Vintners on new #earthquake relief find, with link for making donations: http://t.co/KuWzMz5zpV via  NapaRegis"
'503643126683009025',878953498,False,finalized,3,2/10/2016 12:44:02,not_related_or_irrelevant,0.6667,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643130059829248',878953503,False,finalized,3,2/10/2016 14:23:30,donation_needs_or_offers_or_volunteering_services,1.0,,RT @NapaCoRedCross: The @RedCross shelters in Napa and Vallejo remain open to assist those affected by the earthquake. #NapaQuake
'503643158580690944',878953525,False,finalized,3,2/10/2016 12:04:59,not_related_or_irrelevant,0.6857,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643164834803712',878953531,False,finalized,3,2/10/2016 12:15:43,sympathy_and_emotional_support,0.7059,,"""ELCA offers prayers for those affected by California earthquake"" via @ELCANews http://t.co/80awJvXtvj #UNYS"
'503643166453825537',878953532,False,finalized,3,2/10/2016 14:24:15,donation_needs_or_offers_or_volunteering_services,0.3429,,RT @vjotimesherald: BOE announces emergency tax relief for business owners affected by South Napa Earthquake http://t.co/Td6okCs7jR
'503643171327602689',878953537,False,finalized,3,2/10/2016 16:04:38,not_related_or_irrelevant,0.3683,,Earthquake Blacks Out California http://t.co/BInjnRISq2
'503643171775983616',878953539,False,finalized,3,2/10/2016 13:37:59,sympathy_and_emotional_support,1.0,,RT @Hunter_2_Fast: Sending my thoughts out to Napa County firefighters I've met from Cal Fire LNU out working the quake today praying for yâ€¦
'503643175466983425',878953540,False,finalized,3,2/10/2016 12:14:13,not_related_or_irrelevant,0.3514,,RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll httpâ€¦
'503643181620015104',878953546,False,finalized,3,2/10/2016 13:41:36,donation_needs_or_offers_or_volunteering_services,0.6667,,"RT @AdamSchefter: Willie Brown will present $50,000 check Weds from Raiders to Napa Valley Schools to assist in efforts to recover from Sunâ€¦"
'503643190864257024',878953554,False,finalized,3,2/10/2016 12:10:49,sympathy_and_emotional_support,0.6486,,RT @TheEllenShow: Hoping that everyone involved in the Napa #earthquake is okay. Thank you to all the incredible rescue workers.
'503643192734916608',878953557,False,finalized,3,2/10/2016 13:47:52,not_related_or_irrelevant,0.7059,,RT @mamamellet: @troyesivan @tyleroakley what's going on California? Did you feel the quake at all?
'503643209671925761',878953577,False,finalized,3,2/10/2016 13:31:33,not_related_or_irrelevant,1.0,,"@taylorswift13 @edsheeran your song ""SHAKE IT OFF"" rocks so much it caused a 6.1 #earthquake here in Nor.California Shaken off aftershocks"
'503643210288496643',878953579,False,finalized,3,2/10/2016 12:09:54,donation_needs_or_offers_or_volunteering_services,1.0,,RT @ChimneyRockWine: Do you want to help wineries who need help?  Here's one way you can:  Napa Earthquake Volunteers http://t.co/Q87rF7GzYâ€¦
'503643210892464128',878953581,False,finalized,3,2/10/2016 13:56:54,sympathy_and_emotional_support,1.0,,Mexico expresses solidarity to California after quake http://t.co/g2QToe0IKH #EN
'503643214998282241',878953588,False,finalized,3,2/10/2016 12:14:13,not_related_or_irrelevant,1.0,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643216424357888',878953591,False,finalized,3,2/10/2016 12:32:35,sympathy_and_emotional_support,1.0,,RT @THEguywilson: Sending thoughts and prayers to all those affected by the earthquake. #Napa #NapaEarthquake
'503643216952844288',878953592,False,finalized,3,2/10/2016 12:17:50,not_related_or_irrelevant,0.3611,,Why The Earthquake Near San Francisco Is Just The Start Of The Shaking In California  http://t.co/5OIREbNtov
'503643218278240256',878953594,False,finalized,3,2/10/2016 14:47:54,not_related_or_irrelevant,0.6757,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643219885031424',878953596,False,finalized,3,2/10/2016 12:41:06,not_related_or_irrelevant,0.3714,,California begins quake clear-up http://t.co/X2bDsnE22i #TopNews
'503643220949991424',878953597,False,finalized,3,2/10/2016 12:47:18,not_related_or_irrelevant,0.6563,,"Rest easy, oenophiles: Napa Valley quake wonâ€™t spike price of California wine http://t.co/KcAyoPRfS8 #stocks"
'503643221218824192',878953598,False,finalized,3,2/10/2016 14:00:49,not_related_or_irrelevant,0.6765,,"Skaters Make Best of Napa Earthquake by Shredding Buckled Streets: To quote Jurassic Park's esteemed, fictiona... http://t.co/hN1MFwPSSf"
'503643222598356992',878953599,False,finalized,3,2/10/2016 12:50:28,donation_needs_or_offers_or_volunteering_services,0.6286,,"RT @Hawk_Wakawaka: A look at Napa after the earthquake, how to help.   http://t.co/rwJIOSR0kf #wine #winelover"
'503643253875286016',878953617,False,finalized,3,2/10/2016 12:37:34,not_related_or_irrelevant,0.6875,,RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.â€¦
'503643271743037441',878953627,False,finalized,3,2/10/2016 12:22:22,not_related_or_irrelevant,0.6563,,Lemons from lemonadeâ€¦ MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http://t.co/GSfN19UrP5
'503643274926518272',878953629,False,finalized,3,2/10/2016 14:38:14,not_related_or_irrelevant,1.0,,RT @Johnny_Platanos: â€œ@bgittleson: This photo is very California. #napa #earthquake http://t.co/23j8e2d9qpâ€ hella rad
'503643285572055042',878953642,False,finalized,3,2/10/2016 14:25:34,not_related_or_irrelevant,0.6563,,"RT @weknowwhatsbest: Immediately after vacation, the First Couple will spend a few nights in Wine Country California to inspect any possiblâ€¦"
'503643291150458880',878953648,False,finalized,3,2/10/2016 13:32:02,donation_needs_or_offers_or_volunteering_services,0.6667,,GIVE WHERE YOU LIVE: How to help Bay Area earthquake victims via @abc7newsbayarea http://t.co/VHITwbMes2
'503643293406609409',878953654,False,finalized,3,2/10/2016 13:57:52,donation_needs_or_offers_or_volunteering_services,1.0,,RT @TheAcademicWino: Affected by the #napaearthquake and need help? Want to volunteer to help?  please use this forum to connect: plz RT htâ€¦
'503643304790360065',878953672,False,finalized,3,2/10/2016 12:35:31,not_related_or_irrelevant,1.0,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643306291896320',878953674,False,finalized,3,2/10/2016 12:34:34,not_related_or_irrelevant,0.6757,,RT @JustinChungArt: Bad: Yesterday's #California #quake messed up my shelves. Good: Had reason to redo my action figure display. #sanfranciâ€¦
'503643306971398144',878953675,False,finalized,3,2/10/2016 13:05:01,not_related_or_irrelevant,0.3438,,Damaged chimney being taken down before it falls. #napaquake @kron4news http://t.co/MknwolWZkW
'503643307071639552',878953676,False,finalized,3,2/10/2016 12:36:43,not_related_or_irrelevant,0.6571,,"Right now in #California - #System, #funding, #quake, #earthquake, #country - more at http://t.co/B0P3jjKPZ5"
'503643312063258625',878953684,False,finalized,3,2/10/2016 12:37:01,not_related_or_irrelevant,0.6667,,Technology reveals who slept through Northern California quake - SFGate (blog) http://t.co/SYQHfDFHVR
'503643315548323840',878953686,False,finalized,3,2/10/2016 12:47:35,not_related_or_irrelevant,0.3529,,MUST SEE: Drone Video Offers Aerial View of Napa Quake Damage http://t.co/JmOKL1Muk8 http://t.co/ZY3CisI5MO
'503643323173969920',878953697,False,finalized,3,2/10/2016 13:11:23,sympathy_and_emotional_support,1.0,,@RLSms library and all four campuses basically zero damage.  Our thoughts are with everyone affected by #napaquake http://t.co/4wcyu49XPN
'503643335857569792',878953718,False,finalized,3,2/10/2016 12:47:53,sympathy_and_emotional_support,1.0,,#napaquake prayers to all in Napa tonight
'503643338332180482',878953720,False,finalized,3,2/10/2016 12:08:17,not_related_or_irrelevant,0.625,,RT @deadlinederek: Inside Staples store. #napa #quake http://t.co/a9KDEo7xk3
'503643339187830784',878953721,False,finalized,3,2/10/2016 13:32:02,not_related_or_irrelevant,0.6389,,RT @UTsandiego: Most California photo ever? Maybe. Napa #quake images here: http://t.co/q7qNWZRSLS http://t.co/OWBaphu8FZ
'503643342585233408',878953729,False,finalized,3,2/10/2016 12:56:31,not_related_or_irrelevant,0.6571,,RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.â€¦
'503643344644239360',878953732,False,finalized,3,2/10/2016 14:55:48,not_related_or_irrelevant,0.6791,,RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.â€¦
'503643345496047616',878953736,False,finalized,3,2/10/2016 14:25:09,not_related_or_irrelevant,0.7027,,US #USNews #California #earthquake #environmentalists California Environmentalists Decry Wildfire Plan http://t.co/ebYdyjw4sL
'503643352106299392',878953743,False,finalized,3,2/10/2016 13:10:28,not_related_or_irrelevant,0.6277,,RT @verge: The Napa earthquake woke this many Jawbone Up wearers http://t.co/ucqSHtClTD
'503643360381652992',878953756,False,finalized,3,2/10/2016 12:07:05,sympathy_and_emotional_support,1.0,,RT @OWCalifornia: Thoughts and prayers go out to all those affected by yesterday's earthquake in #Napa #California http://t.co/Z1YvDWKOvR
'503643362658750464',878953762,False,finalized,3,2/10/2016 14:00:49,donation_needs_or_offers_or_volunteering_services,0.6765,,RT @sfchronicle: Will federal aid arrive for #napaquake ? http://t.co/KGAoPLr39Q http://t.co/uYJyF3SbT4
'503643364827598848',878953766,False,finalized,3,2/10/2016 13:21:34,not_related_or_irrelevant,0.3514,,Northern California earthquake: Blue-collar Vallejo hit hard - SFGate http://t.co/yn0KFnpMD3 via @SFGate
'503643365771341825',878953768,False,finalized,3,2/10/2016 14:52:15,sympathy_and_emotional_support,1.0,,Our thoughts are with all those affected by the #napaquake. Wishing friends &amp; businesses quick recoveries. #napaearthquake #Napa #earthquake
'503643460797485056',878953795,False,finalized,3,2/10/2016 14:43:10,not_related_or_irrelevant,0.6842,,"Skaters Make Best of Napa Earthquake by Shredding Buckled Streets: To quote Jurassic Park's esteemed, fictional chaos-theorist Ian Ma..."
'503643462370328576',878953799,False,finalized,3,2/10/2016 13:57:26,not_related_or_irrelevant,0.3333,,California skaters turn quake-damaged roads into playland - ... http://t.co/jSEYJfG0Lk  #JerryBrown #PhotoGettyImages #SanFranciscoBay
'503643463125311488',878953800,False,finalized,3,2/10/2016 13:54:21,not_related_or_irrelevant,0.3529,,California earthquake: An Assessment of the Consequences and Preparations for a Catastrophic California Earthquake: F http://t.co/yChG1zVjej
'503643466531102720',878953808,False,finalized,3,2/10/2016 12:47:18,not_related_or_irrelevant,0.6667,,RT @pradeepto: XKCD predicted the future! http://t.co/vH19rDWPsh #earthquake #quake #SanFrancisco #California
'503643467134664704',878953809,False,finalized,3,2/10/2016 14:28:34,donation_needs_or_offers_or_volunteering_services,0.375,,"UCLA Civil and Engineering Department re CA water supply and Napa earthquake... ""We dodged a bullet this time."" http://t.co/zQvCXBaNB6"
'503643474122788864',878953825,False,finalized,3,2/10/2016 12:13:04,sympathy_and_emotional_support,1.0,,RT @TheOrlandoJones: Thoughts &amp; prayers w/ everyone affected by this morning's quake in the Bay Area.
'503643476207337472',878953828,False,finalized,3,2/10/2016 12:50:03,not_related_or_irrelevant,0.6667,,RT @preteenager: after the napa earthquake.... i fucking love cali dude http://t.co/5iPDrxVwWF
'503643477683752961',878953830,False,finalized,3,2/10/2016 13:12:39,not_related_or_irrelevant,0.6970000000000001,,"USGS: M 2.6 - 22km ENE of Soledad, California: DYFI? - ITime2014-08-26 19:15:44 UTC2014-08... http://t.co/Eo7wOlW2zO #earthquake #tremor"
'503643483442532353',878953840,False,finalized,3,2/10/2016 13:26:40,not_related_or_irrelevant,0.6875,,RT @dudleystorey: The essence of being human: skaters explore upside to Napa quake damage. cc @GreatDismal http://t.co/LzekB7RBYr
'503643485418037249',878953843,False,finalized,3,2/10/2016 12:38:51,not_related_or_irrelevant,1.0,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643486923403264',878953848,False,finalized,3,2/10/2016 12:27:59,sympathy_and_emotional_support,0.6667,,"My heart goes out to all of those affected by the Napa quake this weekend.  As a native Southern Californian, I... http://t.co/9i5FCA5PGh"
'503643486956957697',878953849,False,finalized,3,2/10/2016 13:47:13,donation_needs_or_offers_or_volunteering_services,0.6667,,@BacchusCapital THX for RT of #napaearthquake  help forum http://t.co/gzOcSq0WUl #napaquake
'503643490967109632',878953856,False,finalized,3,2/10/2016 12:37:45,donation_needs_or_offers_or_volunteering_services,0.6471,,RT @AGI_Policy: Did you feel yesterday's 6.0 #earthquake in CA? Help our friends at @USGS collect data by completing their survey! http://tâ€¦
'503643491852111872',878953858,False,finalized,3,2/10/2016 14:43:10,donation_needs_or_offers_or_volunteering_services,1.0,,RT @2hip4tv: The kids tell me they will donate to The Napa Landmarks to help rebuild the downtown area. #napaquake http://t.co/i4m7LfgsIG
'503643493961838592',878953860,False,finalized,3,2/10/2016 12:43:08,not_related_or_irrelevant,0.3939,,â€œ@KTVU: California winemakers cleaning up after #napaearthquake http://t.co/wVgcpuODZ8 http://t.co/oSSHTC8nOzâ€@BrendaToste FYI Silver Oak
'503643497703153664',878953866,False,finalized,3,2/10/2016 13:24:10,donation_needs_or_offers_or_volunteering_services,0.6579,,"Recovering from quake, Napa County requests federal disaster assistance: The Napa County Board of Supervisors... http://t.co/wQ6KqegpFP"
'503643499137609728',878953867,False,finalized,3,2/10/2016 12:38:51,not_related_or_irrelevant,1.0,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369
'503643504493731840',878953875,False,finalized,3,2/10/2016 13:49:28,not_related_or_irrelevant,1.0,,#Insurance A look at earthquakeâ€™s impact on California region [link removed]
'503643507865968641',878953881,False,finalized,3,2/10/2016 14:20:31,donation_needs_or_offers_or_volunteering_services,1.0,,"RT @RedCrossBayArea: Since Sunday's #napaquake, #RedCross has served 2,470 meals/snacks &amp; provided 90 overnight stays. Shelters are still oâ€¦"
'503643514321002498',878953892,False,finalized,3,2/10/2016 12:54:39,sympathy_and_emotional_support,1.0,,I hope the people of California are good &amp; no one got hurt or dead from the big quake.
'503643515738673152',878953894,False,finalized,3,2/10/2016 12:21:03,donation_needs_or_offers_or_volunteering_services,1.0,,RT @FansOaklandRaid: Raiders Assist in Napa Earthquake Recovery Efforts http://t.co/caABCHJ14L
'503643516883709952',878953896,False,finalized,3,2/10/2016 14:40:52,not_related_or_irrelevant,1.0,,@govttrader Put a GMT in there........waiting for the Napa earthquake excuse
'503643517512851456',878953897,False,finalized,3,2/10/2016 13:34:46,sympathy_and_emotional_support,0.6875,,USA Today gives the low down on #napaquake. Our thoughts go out to all those affected. Read all about it here   http://t.co/lFPJG3O2Qk
'503643521140928512',878953902,False,finalized,3,2/10/2016 14:50:10,not_related_or_irrelevant,0.6629999999999999,,"RT @UncorkOntario: Wed #ONWineChat looks at ""Climate/Viticulture/Pests/Challenges, plus  Napa earthquake"". Join the discussion at 10PM ET!"
'503643523296821248',878953905,False,finalized,3,2/10/2016 13:18:35,donation_needs_or_offers_or_volunteering_services,1.0,,RT @WineSearcher: Wine Industry Insight forum to link those needing help and those in the industry wanting to volunteer http://t.co/bdyBlYWâ€¦
'503643528455790592',878953913,False,finalized,3,2/10/2016 13:32:08,sympathy_and_emotional_support,1.0,,Sending our thoughts to all in #Napa #wine region affected by #napaquake from friends in #adelaidehills #SouthAustralia @AHWineRegion
'503643529621823488',878953917,False,finalized,3,2/10/2016 12:39:12,sympathy_and_emotional_support,0.6061,,My thoughts are with my friends &amp; neighbors in Napa #napaquake
'503643541776908288',878954036,False,finalized,3,2/10/2016 14:25:34,donation_needs_or_offers_or_volunteering_services,0.6629999999999999,,RT @denversolarguy: Napa Wine Industry Quake Help Forum Created (WineReviewBlog): Share With Friends:  |  | Science - Environment ... http:â€¦
'503643543164829696',878954040,False,finalized,3,2/10/2016 14:43:10,sympathy_and_emotional_support,0.3771,,RT @dev_jac: My first thought when reading about the earthquake on California:  http://t.co/FGEAhqXGZq http://t.co/8xKxZ4TmvS
'503643546604544000',878954044,False,finalized,3,2/10/2016 13:50:37,not_related_or_irrelevant,0.6667,,"ã€#USGS #alertã€‘ M 2.1, Northern California: August 26, 2014 05:26:07 GMT http://t.co/8313w75YZq #earthquake #tsunami #prayfromjapan"
'503643551025348609',878954051,False,finalized,3,2/10/2016 12:24:41,not_related_or_irrelevant,0.6944,,"Napa earthquake: 49ers game on, but ACE and Capital Corridor ... http://t.co/py4SoWmjA3"
'503643551138607105',878954052,False,finalized,3,2/10/2016 13:00:08,not_related_or_irrelevant,0.6765,,Jawbone UP Data Shows How Many Woke Up During the Napa Earthquake http://t.co/5CCib0axYq
'503643570721394688',878954067,False,finalized,3,2/10/2016 12:27:44,not_related_or_irrelevant,1.0,,RT @HistoryInPics: Scary Images From The 1989 Earthquake in California http://t.co/A1VztNnOXp
'503643571254075393',878954068,False,finalized,3,2/10/2016 13:26:08,sympathy_and_emotional_support,1.0,,I really don't understand anyone who's making fun of the earthquake in napa... It was really severe and damaged people's homes and lives..
'503643605521944576',878954089,False,finalized,3,2/10/2016 14:22:55,not_related_or_irrelevant,0.6563,,"RT @stocktonbuzz: California quake: The one before the 'Big One?': Relax. This quake wasn't a sign that the dreaded ""Big One"" is... http://â€¦"
'503643616045436930',878954095,False,finalized,3,2/10/2016 13:43:28,donation_needs_or_offers_or_volunteering_services,1.0,,Salvation Army Responding To California Earthquake http://t.co/S78lgNpUj1
'503643624622391296',878954103,False,finalized,3,2/10/2016 13:34:55,not_related_or_irrelevant,0.6486,,The Bay Area media is going a little over board with this Napa earthquake. Do we really need updates every 15 minutes?
'503643664539607041',878954120,False,finalized,3,2/10/2016 14:24:15,not_related_or_irrelevant,1.0,,Napa Earthquake ðŸ˜±ðŸ˜± Please don't take away my wine! ðŸ’ƒðŸ’ƒ
'503643666070921216',878954122,False,finalized,3,2/10/2016 14:22:55,not_related_or_irrelevant,0.6563,,RT @CBSThisMorning: Baby born in area hospital seconds before quake hit California: http://t.co/9MIMSUSnKk http://t.co/juScfRijSO
'503643672244928512',878954125,False,finalized,3,2/10/2016 12:56:54,not_related_or_irrelevant,0.6765,,6.0 quake hits #California Nice front page from .@NapaRegister epicenter of the #napaquake http://t.co/ClhOkZPuTO
'503643677437464577',878954234,False,finalized,3,2/10/2016 13:17:53,not_related_or_irrelevant,0.3514,,RT @Smallotsbigwine: The Napa Earthquake Wine Bucket Challenge.https://t.co/KXbfMrBoVS http://t.co/YRirnqFcAp
'503643681493360641',878954238,False,finalized,3,2/10/2016 12:08:34,not_related_or_irrelevant,0.6286,,Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/a2HcBh0Qlk To quote Jurassic Par... http://t.co/6rQYZKM6CX
'503643681866264576',878954239,False,finalized,3,2/10/2016 13:50:15,not_related_or_irrelevant,0.6757,,"Inanity or Insanity? Blaming Global Warming, Big Oil for South Napa Earthquake http://t.co/c3z0LHe8rX"
'503643692591095808',878954249,False,finalized,3,2/10/2016 12:15:27,not_related_or_irrelevant,0.3636,,More napa earthquake #FNR http://t.co/JBd8vn3Ho9
'503643697834389505',878954252,False,finalized,3,2/10/2016 12:16:59,sympathy_and_emotional_support,1.0,,My prayers go to those who got injured! thankful my god daughter is okayðŸ™ #napaearthquake
'503643728863436800',878954267,False,finalized,3,2/10/2016 14:32:59,sympathy_and_emotional_support,1.0,,RT @pjthompson29: â€œ@CellarPass: Our hearts are broken seeing the damage @trefethenfamily in Napa. #napaquake #napaearthquake  Trefethen neeâ€¦
'503643730239180800',878954269,False,finalized,3,2/10/2016 13:31:43,not_related_or_irrelevant,0.6970000000000001,,#WeAreBlessed as nation everytime a #earthquake or big storm wipes out #liberals &amp; their homes in California  #tcot #pjnet #uniteblue
'503643734299648002',878954274,False,finalized,3,2/10/2016 12:54:34,not_related_or_irrelevant,0.7059,,RT @fyeahCalifornia: Only in California does earthquake damage = skatepark. (photo by Jeremy Carroll) http://t.co/uTYDNKMO2t
'503643740553375744',878954278,False,finalized,3,2/10/2016 15:46:27,sympathy_and_emotional_support,1.0,,RT @smxleclifford: i've just heard about the north california earthquake. I hope you all are okay &lt;3
'503643746265997312',878954285,False,finalized,3,2/10/2016 12:10:34,sympathy_and_emotional_support,1.0,,RT @JohnnyGWeir: Safely enjoying Northern California. My prayers and thoughts are with everyone affected by this mornings earthquake.
'503643751961874432',878954288,False,finalized,3,2/10/2016 12:12:11,not_related_or_irrelevant,0.6757,,RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/3CUBDkfQLf
'503643755560185856',878954290,False,finalized,3,2/10/2016 13:10:28,donation_needs_or_offers_or_volunteering_services,0.7136,,Fitness Trackers Help Quantify California's Quake http://t.co/JNBfNcWcbL
'503643757338578944',878954291,False,finalized,3,2/10/2016 13:04:13,sympathy_and_emotional_support,1.0,,#napaquake Our thoughts go out to the residents of Napa and surroundings at time when neighbors matter most @linkAgesTB
